pokedexId	pokedexNumber	pokedexName	formName	formIdentifier	isMainSeries	isDefault	isBattleOnly	isMega
27	378	galar	charmander		true	true	false	false
27	379	galar	charmeleon		true	true	false	false
27	380	galar	charizard		true	true	false	false
27	380	galar	charizard-mega-x	mega-x	true	true	true	true
27	380	galar	charizard-mega-y	mega-y	true	true	true	true
27	380	galar	charizard-gmax	gmax	true	true	true	false
27	13	galar	caterpie		true	true	false	false
27	14	galar	metapod		true	true	false	false
27	15	galar	butterfree		true	true	false	false
27	15	galar	butterfree-gmax	gmax	true	true	true	false
27	194	galar	pikachu		true	true	false	false
27	194	galar	pikachu-rock-star	rock-star	true	true	false	false
27	194	galar	pikachu-belle	belle	true	true	false	false
27	194	galar	pikachu-pop-star	pop-star	true	true	false	false
27	194	galar	pikachu-phd	phd	true	true	false	false
27	194	galar	pikachu-libre	libre	true	true	false	false
27	194	galar	pikachu-cosplay	cosplay	true	true	false	false
27	194	galar	pikachu-original-cap	original-cap	true	true	false	false
27	194	galar	pikachu-hoenn-cap	hoenn-cap	true	true	false	false
27	194	galar	pikachu-sinnoh-cap	sinnoh-cap	true	true	false	false
27	194	galar	pikachu-unova-cap	unova-cap	true	true	false	false
27	194	galar	pikachu-kalos-cap	kalos-cap	true	true	false	false
27	194	galar	pikachu-alola-cap	alola-cap	true	true	false	false
27	194	galar	pikachu-partner-cap	partner-cap	true	true	false	false
27	194	galar	pikachu-starter	starter	true	true	false	false
27	194	galar	pikachu-world-cap	world-cap	true	true	false	false
27	194	galar	pikachu-gmax	gmax	true	true	true	false
27	195	galar	raichu		true	true	false	false
27	195	galar	raichu-alola	alola	true	true	false	false
27	255	galar	clefairy		true	true	false	false
27	256	galar	clefable		true	true	false	false
27	68	galar	vulpix		true	true	false	false
27	68	galar	vulpix-alola	alola	true	true	false	false
27	69	galar	ninetales		true	true	false	false
27	69	galar	ninetales-alola	alola	true	true	false	false
27	55	galar	oddish		true	true	false	false
27	56	galar	gloom		true	true	false	false
27	57	galar	vileplume		true	true	false	false
27	164	galar	diglett		true	true	false	false
27	164	galar	diglett-alola	alola	true	true	false	false
27	165	galar	dugtrio		true	true	false	false
27	165	galar	dugtrio-alola	alola	true	true	false	false
27	182	galar	meowth		true	true	false	false
27	182	galar	meowth-alola	alola	true	true	false	false
27	182	galar	meowth-galar	galar	true	true	false	false
27	182	galar	meowth-gmax	gmax	true	true	true	false
27	184	galar	persian		true	true	false	false
27	184	galar	persian-alola	alola	true	true	false	false
27	70	galar	growlithe		true	true	false	false
27	70	galar	growlithe-hisui	hisui	true	true	false	false
27	71	galar	arcanine		true	true	false	false
27	71	galar	arcanine-hisui	hisui	true	true	false	false
27	138	galar	machop		true	true	false	false
27	139	galar	machoke		true	true	false	false
27	140	galar	machamp		true	true	false	false
27	140	galar	machamp-gmax	gmax	true	true	true	false
27	333	galar	ponyta		true	true	false	false
27	333	galar	ponyta-galar	galar	true	true	false	false
27	334	galar	rapidash		true	true	false	false
27	334	galar	rapidash-galar	galar	true	true	false	false
27	218	galar	farfetchd		true	true	false	false
27	218	galar	farfetchd-galar	galar	true	true	false	false
27	150	galar	shellder		true	true	false	false
27	151	galar	cloyster		true	true	false	false
27	141	galar	gastly		true	true	false	false
27	142	galar	haunter		true	true	false	false
27	143	galar	gengar		true	true	false	false
27	143	galar	gengar-mega	mega	true	true	true	true
27	143	galar	gengar-gmax	gmax	true	true	true	false
27	178	galar	onix		true	true	false	false
27	98	galar	krabby		true	true	false	false
27	99	galar	kingler		true	true	false	false
27	99	galar	kingler-gmax	gmax	true	true	true	false
27	108	galar	hitmonlee		true	true	false	false
27	109	galar	hitmonchan		true	true	false	false
27	250	galar	koffing		true	true	false	false
27	251	galar	weezing		true	true	false	false
27	251	galar	weezing-galar	galar	true	true	false	false
27	264	galar	rhyhorn		true	true	false	false
27	265	galar	rhydon		true	true	false	false
27	146	galar	goldeen		true	true	false	false
27	147	galar	seaking		true	true	false	false
27	365	galar	mr-mime		true	true	false	false
27	365	galar	mr-mime-galar	galar	true	true	false	false
27	144	galar	magikarp		true	true	false	false
27	145	galar	gyarados		true	true	false	false
27	145	galar	gyarados-mega	mega	true	true	true	true
27	361	galar	lapras		true	true	false	false
27	361	galar	lapras-gmax	gmax	true	true	true	false
27	373	galar	ditto		true	true	false	false
27	196	galar	eevee		true	true	false	false
27	196	galar	eevee-starter	starter	true	true	false	false
27	196	galar	eevee-gmax	gmax	true	true	true	false
27	197	galar	vaporeon		true	true	false	false
27	198	galar	jolteon		true	true	false	false
27	199	galar	flareon		true	true	false	false
27	261	galar	snorlax		true	true	false	false
27	261	galar	snorlax-gmax	gmax	true	true	true	false
27	19	galar	hoothoot		true	true	false	false
27	20	galar	noctowl		true	true	false	false
27	220	galar	chinchou		true	true	false	false
27	221	galar	lanturn		true	true	false	false
27	193	galar	pichu		true	true	false	false
27	193	galar	pichu-spiky-eared	spiky-eared	true	false	false	false
27	254	galar	cleffa		true	true	false	false
27	257	galar	togepi		true	true	false	false
27	258	galar	togetic		true	true	false	false
27	92	galar	natu		true	true	false	false
27	93	galar	xatu		true	true	false	false
27	58	galar	bellossom		true	true	false	false
27	253	galar	sudowoodo		true	true	false	false
27	100	galar	wooper		true	true	false	false
27	100	galar	wooper-paldea	paldea	true	false	false	false
27	101	galar	quagsire		true	true	false	false
27	200	galar	espeon		true	true	false	false
27	201	galar	umbreon		true	true	false	false
27	217	galar	wobbuffet		true	true	false	false
27	179	galar	steelix		true	true	false	false
27	179	galar	steelix-mega	mega	true	true	true	true
27	304	galar	qwilfish		true	true	false	false
27	304	galar	qwilfish-hisui	hisui	true	true	false	false
27	227	galar	shuckle		true	true	false	false
27	292	galar	sneasel		true	true	false	false
27	292	galar	sneasel-hisui	hisui	true	true	false	false
27	75	galar	swinub		true	true	false	false
27	76	galar	piloswine		true	true	false	false
27	236	galar	corsola		true	true	false	false
27	236	galar	corsola-galar	galar	true	true	false	false
27	148	galar	remoraid		true	true	false	false
27	149	galar	octillery		true	true	false	false
27	78	galar	delibird		true	true	false	false
27	355	galar	mantine		true	true	false	false
27	107	galar	tyrogue		true	true	false	false
27	110	galar	hitmontop		true	true	false	false
27	383	galar	larvitar		true	true	false	false
27	384	galar	pupitar		true	true	false	false
27	385	galar	tyranitar		true	true	false	false
27	385	galar	tyranitar-mega	mega	true	true	true	true
27	31	galar	zigzagoon		true	true	false	false
27	31	galar	zigzagoon-galar	galar	true	true	false	false
27	32	galar	linoone		true	true	false	false
27	32	galar	linoone-galar	galar	true	true	false	false
27	36	galar	lotad		true	true	false	false
27	37	galar	lombre		true	true	false	false
27	38	galar	ludicolo		true	true	false	false
27	39	galar	seedot		true	true	false	false
27	40	galar	nuzleaf		true	true	false	false
27	41	galar	shiftry		true	true	false	false
27	62	galar	wingull		true	true	false	false
27	63	galar	pelipper		true	true	false	false
27	120	galar	ralts		true	true	false	false
27	121	galar	kirlia		true	true	false	false
27	122	galar	gardevoir		true	true	false	false
27	122	galar	gardevoir-mega	mega	true	true	true	true
27	104	galar	nincada		true	true	false	false
27	105	galar	ninjask		true	true	false	false
27	106	galar	shedinja		true	true	false	false
27	294	galar	sableye		true	true	false	false
27	294	galar	sableye-mega	mega	true	true	true	true
27	295	galar	mawile		true	true	false	false
27	295	galar	mawile-mega	mega	true	true	true	true
27	66	galar	electrike		true	true	false	false
27	67	galar	manectric		true	true	false	false
27	67	galar	manectric-mega	mega	true	true	true	true
27	60	galar	roselia		true	true	false	false
27	356	galar	wailmer		true	true	false	false
27	357	galar	wailord		true	true	false	false
27	300	galar	torkoal		true	true	false	false
27	321	galar	trapinch		true	true	false	false
27	322	galar	vibrava		true	true	false	false
27	323	galar	flygon		true	true	false	false
27	362	galar	lunatone		true	true	false	false
27	363	galar	solrock		true	true	false	false
27	228	galar	barboach		true	true	false	false
27	229	galar	whiscash		true	true	false	false
27	102	galar	corphish		true	true	false	false
27	103	galar	crawdaunt		true	true	false	false
27	82	galar	baltoy		true	true	false	false
27	83	galar	claydol		true	true	false	false
27	152	galar	feebas		true	true	false	false
27	153	galar	milotic		true	true	false	false
27	135	galar	duskull		true	true	false	false
27	136	galar	dusclops		true	true	false	false
27	216	galar	wynaut		true	true	false	false
27	79	galar	snorunt		true	true	false	false
27	80	galar	glalie		true	true	false	false
27	80	galar	glalie-mega	mega	true	true	true	true
27	59	galar	budew		true	true	false	false
27	61	galar	roserade		true	true	false	false
27	116	galar	combee		true	true	false	false
27	117	galar	vespiquen		true	true	false	false
27	128	galar	cherubi		true	true	false	false
27	129	galar	cherrim-overcast	overcast	true	true	false	false
27	129	galar	cherrim-sunshine	sunshine	true	false	true	false
27	230	galar	shellos-west	west	true	true	false	false
27	230	galar	shellos-east	east	true	false	false	false
27	231	galar	gastrodon-west	west	true	true	false	false
27	231	galar	gastrodon-east	east	true	false	false	false
27	124	galar	drifloon		true	true	false	false
27	125	galar	drifblim		true	true	false	false
27	130	galar	stunky		true	true	false	false
27	131	galar	skuntank		true	true	false	false
27	118	galar	bronzor		true	true	false	false
27	119	galar	bronzong		true	true	false	false
27	252	galar	bonsly		true	true	false	false
27	364	galar	mime-jr		true	true	false	false
27	260	galar	munchlax		true	true	false	false
27	298	galar	riolu		true	true	false	false
27	299	galar	lucario		true	true	false	false
27	299	galar	lucario-mega	mega	true	true	true	true
27	314	galar	hippopotas		true	true	false	false
27	315	galar	hippowdon		true	true	false	false
27	285	galar	skorupi		true	true	false	false
27	286	galar	drapion		true	true	false	false
27	222	galar	croagunk		true	true	false	false
27	223	galar	toxicroak		true	true	false	false
27	354	galar	mantyke		true	true	false	false
27	96	galar	snover		true	true	false	false
27	97	galar	abomasnow		true	true	false	false
27	97	galar	abomasnow-mega	mega	true	true	true	true
27	293	galar	weavile		true	true	false	false
27	266	galar	rhyperior		true	true	false	false
27	259	galar	togekiss		true	true	false	false
27	202	galar	leafeon		true	true	false	false
27	203	galar	glaceon		true	true	false	false
27	77	galar	mamoswine		true	true	false	false
27	123	galar	gallade		true	true	false	false
27	123	galar	gallade-mega	mega	true	true	true	true
27	137	galar	dusknoir		true	true	false	false
27	81	galar	froslass		true	true	false	false
27	372	galar	rotom		true	true	false	false
27	372	galar	rotom-heat	heat	true	true	false	false
27	372	galar	rotom-wash	wash	true	true	false	false
27	372	galar	rotom-frost	frost	true	true	false	false
27	372	galar	rotom-fan	fan	true	true	false	false
27	372	galar	rotom-mow	mow	true	true	false	false
27	44	galar	purrloin		true	true	false	false
27	45	galar	liepard		true	true	false	false
27	90	galar	munna		true	true	false	false
27	91	galar	musharna		true	true	false	false
27	26	galar	pidove		true	true	false	false
27	27	galar	tranquill		true	true	false	false
27	28	galar	unfezant		true	true	false	false
27	168	galar	roggenrola		true	true	false	false
