pokedexId	pokedexNumber	pokedexName	formName	formIdentifier	isMainSeries	isDefault	isBattleOnly	isMega
31	74	paldea	pikachu		true	true	false	false
31	74	paldea	pikachu-rock-star	rock-star	true	true	false	false
31	74	paldea	pikachu-belle	belle	true	true	false	false
31	74	paldea	pikachu-pop-star	pop-star	true	true	false	false
31	74	paldea	pikachu-phd	phd	true	true	false	false
31	74	paldea	pikachu-libre	libre	true	true	false	false
31	74	paldea	pikachu-cosplay	cosplay	true	true	false	false
31	74	paldea	pikachu-original-cap	original-cap	true	true	false	false
31	74	paldea	pikachu-hoenn-cap	hoenn-cap	true	true	false	false
31	74	paldea	pikachu-sinnoh-cap	sinnoh-cap	true	true	false	false
31	74	paldea	pikachu-unova-cap	unova-cap	true	true	false	false
31	74	paldea	pikachu-kalos-cap	kalos-cap	true	true	false	false
31	74	paldea	pikachu-alola-cap	alola-cap	true	true	false	false
31	74	paldea	pikachu-partner-cap	partner-cap	true	true	false	false
31	74	paldea	pikachu-starter	starter	true	true	false	false
31	74	paldea	pikachu-world-cap	world-cap	true	true	false	false
31	74	paldea	pikachu-gmax	gmax	true	true	true	false
31	75	paldea	raichu		true	true	false	false
31	75	paldea	raichu-alola	alola	true	true	false	false
31	60	paldea	jigglypuff		true	true	false	false
31	61	paldea	wigglytuff		true	true	false	false
31	256	paldea	venonat		true	true	false	false
31	257	paldea	venomoth		true	true	false	false
31	148	paldea	diglett		true	true	false	false
31	148	paldea	diglett-alola	alola	true	true	false	false
31	149	paldea	dugtrio		true	true	false	false
31	149	paldea	dugtrio-alola	alola	true	true	false	false
31	141	paldea	meowth		true	true	false	false
31	141	paldea	meowth-alola	alola	true	true	false	false
31	141	paldea	meowth-galar	galar	true	true	false	false
31	141	paldea	meowth-gmax	gmax	true	true	true	false
31	142	paldea	persian		true	true	false	false
31	142	paldea	persian-alola	alola	true	true	false	false
31	55	paldea	psyduck		true	true	false	false
31	56	paldea	golduck		true	true	false	false
31	158	paldea	mankey		true	true	false	false
31	159	paldea	primeape		true	true	false	false
31	213	paldea	growlithe		true	true	false	false
31	213	paldea	growlithe-hisui	hisui	true	true	false	false
31	214	paldea	arcanine		true	true	false	false
31	214	paldea	arcanine-hisui	hisui	true	true	false	false
31	324	paldea	slowpoke		true	true	false	false
31	324	paldea	slowpoke-galar	galar	true	true	false	false
31	325	paldea	slowbro		true	true	false	false
31	325	paldea	slowbro-mega	mega	true	true	true	true
31	325	paldea	slowbro-galar	galar	true	true	false	false
31	209	paldea	magnemite		true	true	false	false
31	210	paldea	magneton		true	true	false	false
31	194	paldea	grimer		true	true	false	false
31	194	paldea	grimer-alola	alola	true	true	false	false
31	195	paldea	muk		true	true	false	false
31	195	paldea	muk-alola	alola	true	true	false	false
31	329	paldea	shellder		true	true	false	false
31	330	paldea	cloyster		true	true	false	false
31	68	paldea	gastly		true	true	false	false
31	69	paldea	haunter		true	true	false	false
31	70	paldea	gengar		true	true	false	false
31	70	paldea	gengar-mega	mega	true	true	true	true
31	70	paldea	gengar-gmax	gmax	true	true	true	false
31	66	paldea	drowzee		true	true	false	false
31	67	paldea	hypno		true	true	false	false
31	207	paldea	voltorb		true	true	false	false
31	207	paldea	voltorb-hisui	hisui	true	true	false	false
31	208	paldea	electrode		true	true	false	false
31	208	paldea	electrode-hisui	hisui	true	true	false	false
31	44	paldea	chansey		true	true	false	false
31	260	paldea	scyther		true	true	false	false
31	223	paldea	tauros		true	true	false	false
31	223	paldea	tauros-paldea-combat-breed	paldea-combat-breed	true	false	false	false
31	223	paldea	tauros-paldea-blaze-breed	paldea-blaze-breed	true	false	false	false
31	223	paldea	tauros-paldea-aqua-breed	paldea-aqua-breed	true	false	false	false
31	134	paldea	magikarp		true	true	false	false
31	135	paldea	gyarados		true	true	false	false
31	135	paldea	gyarados-mega	mega	true	true	true	true
31	212	paldea	ditto		true	true	false	false
31	179	paldea	eevee		true	true	false	false
31	179	paldea	eevee-starter	starter	true	true	false	false
31	179	paldea	eevee-gmax	gmax	true	true	true	false
31	180	paldea	vaporeon		true	true	false	false
31	181	paldea	jolteon		true	true	false	false
31	182	paldea	flareon		true	true	false	false
31	347	paldea	dratini		true	true	false	false
31	348	paldea	dragonair		true	true	false	false
31	349	paldea	dragonite		true	true	false	false
31	73	paldea	pichu		true	true	false	false
31	73	paldea	pichu-spiky-eared	spiky-eared	true	false	false	false
31	59	paldea	igglybuff		true	true	false	false
31	101	paldea	mareep		true	true	false	false
31	102	paldea	flaaffy		true	true	false	false
31	103	paldea	ampharos		true	true	false	false
31	103	paldea	ampharos-mega	mega	true	true	true	true
31	47	paldea	marill		true	true	false	false
31	48	paldea	azumarill		true	true	false	false
31	88	paldea	sudowoodo		true	true	false	false
31	16	paldea	hoppip		true	true	false	false
31	17	paldea	skiploom		true	true	false	false
31	18	paldea	jumpluff		true	true	false	false
31	31	paldea	sunkern		true	true	false	false
31	32	paldea	sunflora		true	true	false	false
31	53	paldea	wooper		true	true	false	false
31	53	paldea	wooper-paldea	paldea	true	false	false	false
31	183	paldea	espeon		true	true	false	false
31	184	paldea	umbreon		true	true	false	false
31	232	paldea	murkrow		true	true	false	false
31	326	paldea	slowking		true	true	false	false
31	326	paldea	slowking-galar	galar	true	true	false	false
31	114	paldea	misdreavus		true	true	false	false
31	192	paldea	girafarig		true	true	false	false
31	258	paldea	pineco		true	true	false	false
31	259	paldea	forretress		true	true	false	false
31	188	paldea	dunsparce		true	true	false	false
31	331	paldea	qwilfish		true	true	false	false
31	331	paldea	qwilfish-hisui	hisui	true	true	false	false
31	261	paldea	scizor		true	true	false	false
31	261	paldea	scizor-mega	mega	true	true	true	true
31	262	paldea	heracross		true	true	false	false
31	262	paldea	heracross-mega	mega	true	true	true	true
31	230	paldea	sneasel		true	true	false	false
31	230	paldea	sneasel-hisui	hisui	true	true	false	false
31	215	paldea	teddiursa		true	true	false	false
31	216	paldea	ursaring		true	true	false	false
31	354	paldea	delibird		true	true	false	false
31	25	paldea	houndour		true	true	false	false
31	26	paldea	houndoom		true	true	false	false
31	26	paldea	houndoom-mega	mega	true	true	true	true
31	122	paldea	phanpy		true	true	false	false
31	123	paldea	donphan		true	true	false	false
31	204	paldea	stantler		true	true	false	false
31	45	paldea	blissey		true	true	false	false
31	316	paldea	larvitar		true	true	false	false
31	317	paldea	pupitar		true	true	false	false
31	318	paldea	tyranitar		true	true	false	false
31	318	paldea	tyranitar-mega	mega	true	true	true	true
31	132	paldea	wingull		true	true	false	false
31	133	paldea	pelipper		true	true	false	false
31	62	paldea	ralts		true	true	false	false
31	63	paldea	kirlia		true	true	false	false
31	64	paldea	gardevoir		true	true	false	false
31	64	paldea	gardevoir-mega	mega	true	true	true	true
31	49	paldea	surskit		true	true	false	false
31	50	paldea	masquerain		true	true	false	false
31	106	paldea	shroomish		true	true	false	false
31	107	paldea	breloom		true	true	false	false
31	78	paldea	slakoth		true	true	false	false
31	79	paldea	vigoroth		true	true	false	false
31	80	paldea	slaking		true	true	false	false
31	116	paldea	makuhita		true	true	false	false
31	117	paldea	hariyama		true	true	false	false
31	46	paldea	azurill		true	true	false	false
31	297	paldea	sableye		true	true	false	false
31	297	paldea	sableye-mega	mega	true	true	true	true
31	161	paldea	meditite		true	true	false	false
31	162	paldea	medicham		true	true	false	false
31	162	paldea	medicham-mega	mega	true	true	true	true
31	139	paldea	gulpin		true	true	false	false
31	140	paldea	swalot		true	true	false	false
31	151	paldea	numel		true	true	false	false
31	152	paldea	camerupt		true	true	false	false
31	152	paldea	camerupt-mega	mega	true	true	true	true
31	150	paldea	torkoal		true	true	false	false
31	111	paldea	spoink		true	true	false	false
31	112	paldea	grumpig		true	true	false	false
31	252	paldea	cacnea		true	true	false	false
31	253	paldea	cacturne		true	true	false	false
31	219	paldea	swablu		true	true	false	false
31	220	paldea	altaria		true	true	false	false
31	220	paldea	altaria-mega	mega	true	true	true	true
31	217	paldea	zangoose		true	true	false	false
31	218	paldea	seviper		true	true	false	false
31	168	paldea	barboach		true	true	false	false
31	169	paldea	whiscash		true	true	false	false
31	298	paldea	shuppet		true	true	false	false
31	299	paldea	banette		true	true	false	false
31	299	paldea	banette-mega	mega	true	true	true	true
31	246	paldea	tropius		true	true	false	false
31	357	paldea	snorunt		true	true	false	false
31	358	paldea	glalie		true	true	false	false
31	358	paldea	glalie-mega	mega	true	true	true	true
31	332	paldea	luvdisc		true	true	false	false
31	276	paldea	bagon		true	true	false	false
31	277	paldea	shelgon		true	true	false	false
31	278	paldea	salamence		true	true	false	false
31	278	paldea	salamence-mega	mega	true	true	true	true
31	97	paldea	starly		true	true	false	false
31	98	paldea	staravia		true	true	false	false
31	99	paldea	staraptor		true	true	false	false
31	33	paldea	kricketot		true	true	false	false
31	34	paldea	kricketune		true	true	false	false
31	94	paldea	shinx		true	true	false	false
31	95	paldea	luxio		true	true	false	false
31	96	paldea	luxray		true	true	false	false
31	38	paldea	combee		true	true	false	false
31	39	paldea	vespiquen		true	true	false	false
31	201	paldea	pachirisu		true	true	false	false
31	51	paldea	buizel		true	true	false	false
31	52	paldea	floatzel		true	true	false	false
31	327	paldea	shellos-west	west	true	true	false	false
31	327	paldea	shellos-east	east	true	false	false	false
31	328	paldea	gastrodon-west	west	true	true	false	false
31	328	paldea	gastrodon-east	east	true	false	false	false
31	143	paldea	drifloon		true	true	false	false
31	144	paldea	drifblim		true	true	false	false
31	115	paldea	mismagius		true	true	false	false
31	233	paldea	honchkrow		true	true	false	false
31	226	paldea	stunky		true	true	false	false
31	227	paldea	skuntank		true	true	false	false
31	153	paldea	bronzor		true	true	false	false
31	154	paldea	bronzong		true	true	false	false
31	87	paldea	bonsly		true	true	false	false
31	43	paldea	happiny		true	true	false	false
31	302	paldea	spiritomb		true	true	false	false
31	126	paldea	gible		true	true	false	false
31	127	paldea	gabite		true	true	false	false
31	128	paldea	garchomp		true	true	false	false
31	128	paldea	garchomp-mega	mega	true	true	true	true
31	163	paldea	riolu		true	true	false	false
31	164	paldea	lucario		true	true	false	false
31	164	paldea	lucario-mega	mega	true	true	true	true
31	265	paldea	hippopotas		true	true	false	false
31	266	paldea	hippowdon		true	true	false	false
31	175	paldea	croagunk		true	true	false	false
31	176	paldea	toxicroak		true	true	false	false
31	333	paldea	finneon		true	true	false	false
31	334	paldea	lumineon		true	true	false	false
31	352	paldea	snover		true	true	false	false
31	353	paldea	abomasnow		true	true	false	false
31	353	paldea	abomasnow-mega	mega	true	true	true	true
31	231	paldea	weavile		true	true	false	false
31	211	paldea	magnezone		true	true	false	false
31	185	paldea	leafeon		true	true	false	false
31	186	paldea	glaceon		true	true	false	false
31	65	paldea	gallade		true	true	false	false
31	65	paldea	gallade-mega	mega	true	true	true	true
31	359	paldea	froslass		true	true	false	false
31	310	paldea	rotom		true	true	false	false
31	310	paldea	rotom-heat	heat	true	true	false	false
31	310	paldea	rotom-wash	wash	true	true	false	false
31	310	paldea	rotom-frost	frost	true	true	false	false
31	310	paldea	rotom-fan	fan	true	true	false	false
31	310	paldea	rotom-mow	mow	true	true	false	false
31	104	paldea	petilil		true	true	false	false
31	105	paldea	lilligant		true	true	false	false
31	105	paldea	lilligant-hisui	hisui	true	true	false	false
31	138	paldea	basculin-red-striped	red-striped	true	true	false	false
31	138	paldea	basculin-blue-striped	blue-striped	true	true	false	false
31	138	paldea	basculin-white-striped	white-striped	true	true	false	false
31	267	paldea	sandile		true	true	false	false
31	268	paldea	krokorok		true	true	false	false
31	269	paldea	krookodile		true	true	false	false
31	228	paldea	zorua		true	true	false	false
31	228	paldea	zorua-hisui	hisui	true	true	false	false
31	229	paldea	zoroark		true	true	false	false
31	229	paldea	zoroark-hisui	hisui	true	true	false	false
31	234	paldea	gothita		true	true	false	false
31	235	paldea	gothorita		true	true	false	false
31	236	paldea	gothitelle		true	true	false	false
